x,y,yaw
-2.466295242309570312e+00,-1.008694887161254883e+00,-2.932995783521302968e+00
-2.500470638275146484e+00,-1.015758395195007324e+00,-2.944779886334648378e+00
-2.500470638275146484e+00,-1.015758395195007324e+00,-2.944779886334648378e+00
-2.556310892105102539e+00,-1.026827454566955566e+00,-2.940038205566373186e+00
-2.556310892105102539e+00,-1.026827454566955566e+00,-2.940038205566373186e+00
-2.593064308166503906e+00,-1.035195350646972656e+00,-2.891944880390494355e+00
-2.608212232589721680e+00,-1.039193391799926758e+00,-2.873170617808687766e+00
-2.628683805465698242e+00,-1.045223593711853027e+00,-2.835031970136816959e+00
-2.628683805465698242e+00,-1.045223593711853027e+00,-2.835031970136816959e+00
-2.628683805465698242e+00,-1.045223593711853027e+00,-2.835031970136816959e+00
-2.657218217849731445e+00,-1.055140495300292969e+00,-2.764255025725427029e+00
-2.663525342941284180e+00,-1.057616710662841797e+00,-2.740430818032137950e+00
-2.663525342941284180e+00,-1.057616710662841797e+00,-2.740430818032137950e+00
-2.663525342941284180e+00,-1.057616710662841797e+00,-2.740430818032137950e+00
-2.676360130310058594e+00,-1.063207983970642090e+00,-2.678439859878568363e+00
-2.675496578216552734e+00,-1.062852501869201660e+00,-2.656329864495893478e+00
-2.676145315170288086e+00,-1.062935113906860352e+00,-2.642879970062981698e+00
-2.676129341125488281e+00,-1.062684893608093262e+00,-2.672761668048944550e+00
-2.676129341125488281e+00,-1.062684893608093262e+00,-2.672761668048944550e+00
-2.675986051559448242e+00,-1.062907576560974121e+00,-2.697411048133584011e+00
-2.675986051559448242e+00,-1.062907576560974121e+00,-2.697411048133584011e+00
-2.676318407058715820e+00,-1.063071727752685547e+00,-2.737862346943799707e+00
-2.676176071166992188e+00,-1.063061833381652832e+00,-2.775187011386239799e+00
-2.676176071166992188e+00,-1.063061833381652832e+00,-2.775187011386239799e+00
-2.676298379898071289e+00,-1.063284635543823242e+00,-2.866129418006070573e+00
-2.676219701766967773e+00,-1.063309669494628906e+00,-2.891654718969637106e+00
-2.676219701766967773e+00,-1.063309669494628906e+00,-2.891654718969637106e+00
-2.676421165466308594e+00,-1.063438892364501953e+00,-2.926359410329928856e+00
-2.676272869110107422e+00,-1.063333511352539062e+00,-2.958027846969842667e+00
-2.676152229309082031e+00,-1.063390374183654785e+00,-2.981915236756813137e+00
-2.676512956619262695e+00,-1.063512563705444336e+00,-3.017778390750402551e+00
-2.676554441452026367e+00,-1.063462615013122559e+00,-3.049518829590439850e+00
-2.676554441452026367e+00,-1.063462615013122559e+00,-3.049518829590439850e+00
-2.676500082015991211e+00,-1.063492417335510254e+00,-3.085061784680904751e+00
-2.676500082015991211e+00,-1.063492417335510254e+00,-3.085061784680904751e+00
-2.676500082015991211e+00,-1.063492417335510254e+00,-3.085061784680904751e+00
